P-value,Liczba,Test,n
0.8495154923650348,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.05777957112359733,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.410967522088336,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.569213649473711,e,monobit,1000
0.410967522088336,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.019279327322753836,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.410967522088336,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.05777957112359733,e,monobit,1000
0.569213649473711,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.569213649473711,e,monobit,1000
0.569213649473711,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.410967522088336,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.8495154923650348,e,monobit,1000
1.0,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.0227957869735389,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.410967522088336,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.410967522088336,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.410967522088336,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.569213649473711,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.06663602844578964,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.569213649473711,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.016246473562910868,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.06663602844578964,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.569213649473711,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.410967522088336,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.410967522088336,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.410967522088336,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.7518296340458492,e,monobit,1000
1.0,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.164103506825787,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.06663602844578964,e,monobit,1000
0.164103506825787,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8002819583293617,e,monobit,1000
1.0,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.011412036386001745,e,monobit,1000
0.7518296340458492,e,monobit,1000
1.0,e,monobit,1000
0.410967522088336,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.569213649473711,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.164103506825787,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.0877050299820239,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.410967522088336,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.11384629800665813,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.04298479507085862,e,monobit,1000
0.569213649473711,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.016246473562910868,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.410967522088336,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.04298479507085862,e,monobit,1000
0.007900019690822102,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.0877050299820239,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.05777957112359733,e,monobit,1000
0.05777957112359733,e,monobit,1000
0.026856695507524453,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.11384629800665813,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.03687880184110126,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.2822966525833144,e,monobit,1000
1.0,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8993431885613663,e,monobit,1000
1.0,e,monobit,1000
0.410967522088336,e,monobit,1000
0.410967522088336,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.569213649473711,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.006536907408398296,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.06663602844578964,e,monobit,1000
0.005389129493047262,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.164103506825787,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.9495709711511051,e,monobit,1000
1.0,e,monobit,1000
0.410967522088336,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.5270892568655381,e,monobit,1000
1.0,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.0877050299820239,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.016246473562910868,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.06663602844578964,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.164103506825787,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.10009682885123228,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.011412036386001745,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.569213649473711,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.410967522088336,e,monobit,1000
0.03152763431172034,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.569213649473711,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.11384629800665813,e,monobit,1000
0.569213649473711,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.03687880184110126,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.164103506825787,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.0877050299820239,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.04298479507085862,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.569213649473711,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.0877050299820239,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.7518296340458492,e,monobit,1000
1.0,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.3115720733144085,e,monobit,1000
1.0,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.569213649473711,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.569213649473711,e,monobit,1000
0.569213649473711,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.0499242840396974,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.34278171114791145,e,monobit,1000
1.0,e,monobit,1000
0.2059032107320684,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.026856695507524453,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.164103506825787,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.25494516431732106,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.569213649473711,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.4866160457640505,e,monobit,1000
1.0,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.05777957112359733,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.07658140903567001,e,monobit,1000
0.019279327322753836,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.011412036386001745,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.3115720733144085,e,monobit,1000
0.14576681181311235,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.7518296340458492,e,monobit,1000
1.0,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.44788447826411204,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.3759205825480747,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7043364134884518,e,monobit,1000
0.9495709711511051,e,monobit,1000
0.04298479507085862,e,monobit,1000
0.22949314873258375,e,monobit,1000
0.8002819583293617,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.18412637278497979,e,monobit,1000
0.6128816234132364,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.5270892568655381,e,monobit,1000
0.7518296340458492,e,monobit,1000
0.6579690900638204,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.410967522088336,e,monobit,1000
0.2822966525833144,e,monobit,1000
0.4866160457640505,e,monobit,1000
0.8993431885613663,e,monobit,1000
0.34278171114791145,e,monobit,1000
0.1290413050994681,e,monobit,1000
0.569213649473711,e,monobit,1000
0.8495154923650348,e,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.11384629800665813,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.013641155794968496,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.0499242840396974,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.05777957112359733,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.22949314873258375,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.026856695507524453,sqrt2,monobit,1000
0.016246473562910868,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.026856695507524453,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.007900019690822102,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.04298479507085862,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.05777957112359733,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.0227957869735389,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.0499242840396974,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.0008022586904385953,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.22949314873258375,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.013641155794968496,sqrt2,monobit,1000
0.016246473562910868,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.18412637278497979,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.10009682885123228,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.1290413050994681,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.0499242840396974,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.0499242840396974,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.03152763431172034,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.05777957112359733,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.002953457605217258,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
